sample	tSNE1	tSNE2	ER_label
992a7083-28ce-4857-898e-9d4b4fbf2fa1	16.69731426900074	-15.112388227394524	ER+
18c5bb3b-fc3b-472c-be3e-4348704befa4	7.996635434985882	-1.7677134158816095	ER+
6749b9dd-8ffb-4b09-978b-2599ebe654a5	-19.047735533415093	-2.421582554076778	ER+
5c811b7b-0457-448e-b170-7abb4bb63cab	0.47051260214405954	15.549429344012824	ER−
6a5431ea-bda1-495d-8e85-1bc09b6ce4ad	-13.26847840123256	-4.853252854824341	ER+
9b9c0eed-dc7d-45a4-8eb4-430aaf16fbb6	2.218780194578717	-25.421427336262536	ER+
2d82baf3-62a1-4b94-a806-f044b8595db6	1.4384587594180573	32.89293346052782	ER−
d4137836-3f03-4a66-a7e1-1a735b289cbd	10.692338063551325	-5.727913837180429	ER+
0f36cdef-61e7-4627-aaf6-59a7cb2d16bf	1.9607771918375598	-29.448769452565497	ER+
b4604353-ec2d-4ff5-91c1-faedb89f6bc0	7.594224821410068	-9.30972215641533	ER+
f694d119-bf58-4449-a811-cb7a2165d8c0	-1.0390356907596032	-28.989492183220054	ER+
442cfb48-2665-4404-889d-3626442670c1	2.134374214128509	-21.231970989261498	ER+
64d0958d-ef53-43ec-8167-390d957485c4	-0.35765906984132506	38.48058900639159	ER−
bd351d39-883a-47e8-af88-db0c77a888c8	10.308038750710894	-17.318395809477583	ER+
434c866b-c42b-4161-9f63-6078b214a7cc	1.4935892542674707	-6.957365923213093	ER+
5643f725-6510-4fb3-9faa-44b3124a9ad6	-1.8796501589757217	30.210070921232656	ER−
e58e4d1a-4682-4a48-86f1-9e62dbbe79d9	-9.949699994163078	-8.015360066040737	ER+
cea92c52-97dd-46d2-bae8-b3dc4505f1db	-3.662405440744288	-5.942720290835656	ER+
94dfd2c1-d707-4ecc-a108-e8da83fa15de	6.92669745824918	-0.6491531208407424	ER+
827f1f4b-1468-4079-abe1-f07a511f98e1	-7.024609938915996	40.70442936949933	ER−
862a4113-9037-43ce-bdba-1b1818ca19e5	2.483657251703556	-28.946647759770457	ER+
981123de-d55e-41d1-8850-1a41376f1ded	16.04525802138219	-8.66809420921688	ER+
58bc4857-6a34-4bfb-91c0-0c35fb9169ed	-0.4743952869927618	31.923947382353543	ER−
5f3c1dfc-da3d-4194-93b9-fc3349d606ee	-4.403789014340677	-4.448002433754851	ER+
97765ed1-5e02-49d3-a96b-a20c8cca3bee	-4.575728443038755	-2.858393435158505	ER+
ef51ed0e-46ed-4ab0-9504-9f3b8fcd36f2	4.124110405309274	-17.670617010684442	ER+
27afe520-0907-4f6e-91f8-4f9d9acbc9f2	-6.551218823247971	2.456241481766733	ER+
08eca7af-fea6-4691-99d9-ec626d5bb4fa	-2.413688933110233	17.907525567529685	ER−
d8be3484-c0f6-40bd-a9e2-d9f3f2ec47fb	-4.54716179103982	16.237749442380984	ER−
c79a9902-060a-4d3c-9441-529fcbe19afe	-8.763924516050844	-9.425434889774666	ER+
de60834e-364b-4814-ad26-d6891d6eb9ff	-0.25529782145245705	-29.26329285094319	ER+
d7d72329-a22b-459f-a617-e1c72b8f4c02	-7.293192242937516	39.81403120291199	ER−
37121acd-04e3-4d85-a472-bd3638720004	8.779319042022736	0.9328162080701761	ER+
3b0f668b-236f-43f5-a2ff-1898b9687604	4.026056973618084	3.312555750557559	ER+
5e3544a8-5ff9-45cc-b4a5-fdf43427e305	-9.259573115015389	-2.478491648624222	ER+
8157c85f-d313-4102-b682-d9c38713bf07	-10.185888977176042	-15.121756561804395	ER+
fd2f2372-cfc0-4918-a03f-a53974cbfc07	3.0033545764927205	-3.55877056948146	ER+
9ddfb5a1-dbd3-43f2-9fdb-fe64bf3e3c07	22.75034904682007	-12.044762445209566	ER+
56c4ca91-26bf-4589-9232-c6400adc1a08	-10.444326029245044	-9.23789360763758	ER+
e6281a02-850b-405e-af4d-e79967552f0a	-11.30523386079119	39.580250381209176	ER−
1f5ef98f-2bf9-4c93-8d68-72d9ca67480a	-3.4798347784889474	33.87564516942249	ER−
4f579967-6cb9-4672-ba7a-f94f789b280e	8.084963702822353	-7.429842957126181	ER+
4913ff90-e563-48e0-a632-a6cff90d810f	4.687501163871171	-0.8180927325206019	ER+
a31dd727-f50a-4077-81e7-7b8d0cad7310	-17.7095963463796	-3.451190267033596	ER+
27a2d405-3fe3-45ca-8150-f0567e310512	-0.8862626793630071	37.78044367339661	ER−
6985560f-33fe-435f-83e0-cbd9e0c20413	18.95565725970875	-12.862168191617416	ER+
8a9c0b95-4830-45c3-a596-75c2f22cfa14	-3.7993087454540615	40.44691961424867	ER−
13ef5323-ead9-4bc7-8ac4-33875bf12e17	8.148366996785791	-12.684484610600103	ER+
b2d67d4c-8555-4ba8-965a-ab42ef516119	18.732778063870384	-18.619930869095484	ER+
4d112bd8-1a35-43cb-896a-16f48147811b	1.1518957117754245	37.7941827529764	ER+
e1ffc76b-1f86-4776-a6de-a488c5a1261d	-0.12552628579284	-11.577329185213719	ER+
ba714d2c-c88f-44c8-85cb-de57055bab1d	-7.447280727479664	5.202388422372852	ER+
4e92867a-7834-45df-aae7-a680ef37cd1d	-5.292132559417892	-10.21016361922208	ER+
9030ac3f-19d2-4173-9025-87726923621d	-11.976946741247229	-12.206434906420107	ER+
aa615303-6416-4ec6-b803-9cf6054c321d	-10.890818844632925	28.207264679556314	ER−
b6e47b05-afe9-41b5-b040-7fbcc62d4720	-2.5898377870944143	34.7118842313253	ER−
ae5e85d4-0b93-44cc-b846-7e893ca67b21	-1.0313352193381318	-14.497458280360295	ER+
727911b5-45aa-42a6-8d32-4d131c8b0824	9.3281290348683	-12.108248407936033	ER+
a04dfaf8-6727-4838-8c69-636a608bdf25	-11.783317796861244	-9.906951021256926	ER+
15c85716-4be3-43a8-9f61-2929c600c828	-6.167417297762275	32.64264748238571	ER+
286cbf20-c36a-434d-b491-17a1515c132e	12.53569662222774	-0.30683258936132046	ER+
708eafa6-a04c-4799-b9c2-add56c030c2f	7.224105972958372	-22.51021845973889	ER+
0a60e43d-2bdb-4dc1-b9f3-336c89c2272f	-8.514286452081665	43.76369675548244	ER−
223d08aa-7572-486f-aa1d-38f1919d0630	23.143473412401452	-24.29464750719648	ER+
fe3d3c9b-7f30-4359-9904-48612503f531	-8.703050669612333	-3.693047318828214	ER+
3f2d803b-fed0-4eb7-9058-d67d10cb3532	-0.6364997163260315	39.32722706880643	ER−
c681e7bd-8307-4753-8309-6f4abe9a6433	12.161808612380465	-8.389917660148473	ER+
1b8dfe86-a00f-48ae-8956-377f5812ff35	4.289744313733112	9.413350924207165	ER+
af5a3afa-0e81-4864-b51d-7e857804c336	4.838899336898338	-29.820003015022735	ER+
310f99cb-0837-4869-8b48-28d4b543be3b	-2.3017722260879654	-19.839450948551193	ER+
1ec51eab-f7e7-44f2-a90e-f0d5b073833d	-3.9382106320818795	-6.926193582547406	ER+
0b10c68d-9ac5-4c64-9233-2eb9c4a8a942	4.908098058215373	-3.7830724886852067	ER+
ef1c5f5b-ee6e-41a3-b6ce-5b0321d7d742	-16.459605199834424	-3.781463834536528	ER+
e5c1a89f-c3d9-4dc8-a35f-d2834b155843	-2.8595894564735866	0.10444513426546927	ER+
994570f9-404b-471c-a5c3-78e59480dd44	1.5789254543041875	-2.554306107346454	ER+
8a1c823b-62df-4c1f-9d0f-bbf4d93e3245	1.9604636715463395	-24.284894058912794	ER+
82a7523d-02c1-4f75-956a-b95519dd7547	-11.92049772109249	30.960350421010396	ER−
88fcc5d7-dc8f-4349-b809-dc6764f48748	2.639611320870801	-28.845528753057476	ER+
108e4f62-aa05-4297-9bc2-2fb82d687349	6.710243455154723	0.6313996523149673	ER+
2f879a27-186a-4134-8f08-cc885134564b	1.7752557442486667	33.75393401671503	ER+
4c14d929-c320-43ea-95bf-781c3eda174c	-6.953244536526594	41.42722649451103	ER−
42df9529-b684-4aed-ad7b-83bfedec0751	-0.8786779206345546	-8.03498094439908	ER+
8f2023a0-1ee1-436d-a2ba-f2f9a61ccf52	10.205966332075956	-19.5112763251708	ER+
19fed966-01a5-412e-82a0-f72f4d42cd53	-17.89924956956573	-4.694386286347421	ER+
4864018c-b8fd-426f-80e9-14f4adf29557	9.867761612324518	-12.324700152612134	ER+
da98a67c-f11f-41d3-8223-1161ebff8b58	-9.13773974435675	34.56729171958739	ER+
8c0e3f5d-e5f0-4b6f-85db-a18cfba08758	-11.282401129209113	35.345120955899915	ER−
2b26df3e-4454-447f-bfea-2964447ac559	-1.5793006217595733	-13.50433375739237	ER+
cb75fb62-e6e9-4763-a97c-1a2b919adc5a	-1.2578910146956757	13.484714469381435	ER−
9ac00677-9ba1-4ee9-bf02-ecb04533f45d	1.696186272537655	-27.919277578828904	ER+
0375efb7-6afa-416e-96fa-c9a69ad7e95d	-8.307267083054482	35.61906017816836	ER−
9ed7137b-acec-4eb0-868f-cbfef00ce85e	11.478506283176284	-11.771467276334048	ER+
8fb28200-513f-4697-8b49-65cc424fdf5e	-3.212187336789491	9.660967895843065	ER−
42dca292-7292-4162-994f-ffbc0102c55e	21.958371030075195	-23.239526476717927	ER+
199a14f5-6ff1-4d6e-b043-06061511915f	5.701123219321188	6.330325851409751	ER+
eb068925-2dcc-4e18-838f-903ac8d2b661	-2.120952166669473	19.07727686843469	ER−
b178a8cb-b28c-4fed-a8ae-d4e37ae39261	-5.874003975400762	-15.02662907961868	ER+
2c527579-8b48-49b4-8383-8c084c046c62	6.282233776482932	-15.741297212145716	ER+
e5635af5-62de-4c8a-9da7-93832ee14564	10.288871121919193	-6.154813699692532	ER+
89b17c49-bf29-4ccb-a4f0-be994beb4265	12.502073421317293	-26.99140963934156	ER+
cbf5849b-94ea-495e-9247-3012baa96267	-7.192393828067143	-10.109316595598642	ER+
ff3769db-0958-4f3e-aea8-db70149d0a67	11.854649580095778	-22.362725780384196	ER+
9076f647-71dc-4845-a893-e6628de65e68	-13.828143301574263	0.5991606741555201	ER+
4c16b3ef-a6a7-4189-a709-d6af737dfd6a	-11.364333495679269	-5.2874931223020525	ER+
2cdf0e6a-b2d3-491e-b5bd-7a3121af676d	-8.069551037399062	3.336618276475576	ER+
6070db25-079c-4bfa-889d-e4e447ceea70	-11.077691181244617	-11.81851360316725	ER+
1cbcd09f-2824-4e99-b657-f9565e9c9372	4.795634601952622	-29.83113081873362	ER+
cec3c875-a8e8-434f-8de4-7c0627d1b074	-12.144187921270106	-12.283326615650884	ER+
16fa9305-8d86-4330-b932-07274b631574	-2.773583068751155	-1.2674597329280006	ER+
c72d4050-73cc-440e-b86a-170afd3e6977	1.601127992800727	-1.213923314040929	ER+
c9a64139-06c9-4154-b8ad-9c6959696977	0.4291162444988572	4.9744278251493155	ER+
b17ba902-d97d-47d7-a33c-e31718c50778	10.368154091821399	-22.70681981219806	ER+
7f03386b-190b-46f9-9f96-9b867bee9c7a	-12.310037988273198	-5.960075653582924	ER+
22139565-60e2-4a36-8b8a-832f459af87a	17.955125922101253	-5.974741356974133	ER+
9bf496e6-38cf-4bd1-99d0-9c85b306847b	-6.478335765944858	0.5358426148723546	ER+
c2d1befc-422c-46a1-857a-13eb87f0657c	7.507438664333471	-11.693540218862147	ER+
9cd9cf8f-31ac-414d-ad37-1669bb56547c	-7.499440221358683	33.745415621822964	ER−
76af5aba-5a99-4c9b-8ac0-19f902fd887d	2.0437192342385533	33.92802639473598	ER−
fd476524-e22c-44a1-8f91-2a8a0519aa7d	2.3528612972080585	-16.359931873426653	ER+
48023df3-770b-4c9e-9eba-ac5586eda57f	-1.1583357653273973	3.497238688205657	ER+
ffea5a94-3ff5-435d-a24f-ebf0b3674683	-0.2680212537797481	13.220252584301017	ER+
a1ad6e6b-270d-4c2d-9092-b18099ee1783	0.6459061991911313	6.802377781212068	ER+
20c67226-bef8-4098-87a0-6ef7b612a284	18.98738558672396	-18.11438710479655	ER+
59015c18-4278-480d-82d4-139eecd65085	2.960700270565083	38.75916906308436	ER−
29b6a9ce-d0cc-4c2f-828c-86d840585985	-4.975039191970135	14.767911070957108	ER−
d9b83390-c155-4703-a0bb-78e84d53ba88	10.124993601825878	-22.26131496947377	ER+
8d6e5037-8602-4a3f-a580-3f319aeeec8b	-3.359604349042171	34.78194901873731	ER−
79afecac-c5cc-41af-9f0a-4cc3f5c6548b	3.6420342189000343	-24.10927243891961	ER+
f6abc71a-0718-4b88-a17d-0ceda545778c	-4.706959381651375	10.53039180635518	ER+
bd2081d7-90dd-4f9a-89c1-76d4322a1c8e	-1.409991836308692	-13.166033612873823	ER+
9af9e9cf-2d77-455e-8d47-10537badd98f	-1.67179087322305	-17.750735075857982	ER+
cdc7df8c-4e6c-4f00-ae33-f3eab6f1d08f	-7.864441386146299	-4.659110677442429	ER+
e9e3ef52-f293-4fd4-bb8d-c80b8d580e90	-0.023724880436205995	12.20638889425579	ER+
7fc6cf7d-67bd-452f-b55e-3adfd7fda590	2.1260334891843597	-16.16137443750461	ER+
10f2c028-06c5-4560-9a52-dd76a227b891	-11.445573946393386	-14.456738092123055	ER+
c392b91b-1f08-4e33-9ab7-42ec0fce3b92	-3.105495466884665	38.310504046621176	ER−
933ea2ac-b473-40cd-ba4b-e8ea5c3dea92	-1.8361670363699438	-2.1568001771602483	ER+
d040ba3e-165d-49fa-89be-1668d24b7294	11.952288138803963	6.403806812969018	ER+
1200af21-94cc-493a-85bd-70cc56f50497	19.997106062358114	-16.032835688005807	ER+
f014eca8-aa22-432c-b1ef-3113728b8899	-1.1726785017882801	18.157628105985953	ER−
30774cd0-6f55-4e04-ae96-dbd729702499	-7.886380886526228	36.33203359564593	ER−
af27fd0a-108c-47d2-9f87-665bed408e99	2.2343879410987526	5.951364268888164	ER+
0bd2d9be-9c78-4d37-9684-c912bb10379a	17.777708575190033	-17.07755058130545	ER+
421c51e1-ba5f-4ffe-b4ed-39303113709b	12.66380081576578	-27.812489701686783	ER+
47ac991e-2472-4613-a0f0-fc4cad42bb9d	8.085998463240795	2.768026819954368	ER+
a7589115-6759-41f5-acda-185369ae599e	-4.249040133969995	41.53494146220029	ER−
7e87cd79-d38c-448b-8d02-018b1e7efe9f	-21.724074969855998	-9.301772410153617	ER+
2f5b0acb-4bb5-41c8-862f-6ceed8f498a0	-6.2748253349102745	4.4072510877591204	ER+
fcc10778-9575-41f4-bf95-4a97f7c58ba6	15.652079066325962	-20.58319456239022	ER+
3d669a28-e601-4579-a05d-8c58b76587a6	-4.813777824154416	-15.725400794144871	ER+
3a0e52d7-eb47-44a7-9c30-83bb42841aaa	-7.598671259519656	2.997628461618536	ER+
31d88855-e509-48ac-818f-f817ebfb35ab	18.818851992529794	-13.315892762831732	ER+
62da0a5e-df20-4422-b54a-53b41d9c3aab	0.14069984184877832	16.34455607522356	ER−
a82bf67f-6b69-499a-8631-4101be9ba9ab	-6.189646596349977	3.3183178396078707	ER+
f405cd29-4016-415b-9546-02da179a97ac	20.16838769956484	-9.683331117851747	ER+
0aba5a33-4257-4bad-9f28-db606d81e2af	3.307553331725015	0.6549315191707672	ER+
57dabe72-0950-4301-be03-262f3916dbb1	-7.703290527136846	25.2510464529221	ER−
bfeea30b-9df7-46bc-bc83-3bf1ede95eb2	0.912248772616271	9.201977051179934	ER+
9e8f1f6e-8115-49a7-a208-3a6308cfd2b2	10.251535105669472	-19.493071091327508	ER+
f59c167d-5cbe-490c-8320-20f900c3dcb5	5.338484397170058	-7.8608814738259305	ER+
2f86d512-9177-45ac-b724-bbc31d83cdb7	0.6430915286334297	-12.9100633183225	ER−
9efb4d56-8ada-4280-bb76-b5746e4335b8	-6.828721312066118	37.51278395546724	ER−
842f6668-669f-4e7d-89f6-f6da627297b8	-5.578328973774374	33.16675612831845	ER−
b906958a-334b-4e82-ad9b-0b94dbf8dfb9	0.1548605076772464	6.031415310027053	ER+
be04fdc1-6eac-4877-abf3-cdec248eebbb	3.6198610685429897	-22.112169750410523	ER+
29d55f13-d78d-45f1-8fdf-65733c69f1bc	-4.360207343309041	-23.52055016933382	ER+
79a8f606-9a9b-45f4-99e2-61b8498ab4bd	10.272554321856592	-12.862612826518113	ER+
cac793ee-a0fc-4fad-88b4-593205694ec0	-2.996789290552965	-13.271585950713009	ER+
d6d374ce-aafb-4388-80af-900a9d19aec1	-1.464865618683226	17.64303104202271	ER−
0cafa6b8-fc3d-49ea-acc5-1e75eec10cc2	21.048409735848836	-10.230915207138121	ER+
1d673a06-1b44-46df-80f3-d8a9f61da6c2	1.417217625130181	-28.25618957541955	ER+
5e4afb9b-9141-40c1-a86e-42d5b74930c4	15.642228300556145	-20.625092171882986	ER+
f0d0e2f8-7c5e-4042-a505-8f17313689c4	-14.734918920575945	-2.096289628156834	ER+
0ca6b5a8-0b1b-4615-adb7-dcedbb3db9c5	-15.141784844589612	5.198336155011966	ER+
ee24dcb8-2927-42d4-ad8c-588ea01a64c7	-13.242786973696871	-15.745610088080445	ER+
0f8369f0-a35f-4327-8f7e-cc089c899fc8	1.1928195422630081	36.00707829495861	ER−
a1f8a4ca-7598-498b-9bc4-95a1b6111ace	-3.5596603209467506	17.015139334720093	ER−
4bd3228b-e994-414c-bade-1b4010637bcf	-6.186162748122313	2.7974455172571826	ER−
4845b96c-4325-44ae-ae47-66aad04fbbcf	-6.2086630839879815	-8.86320117155537	ER+
42202af1-6414-4509-995b-21edcd2cc2cf	-6.63506865452174	-6.489826771860197	ER+
596736fb-5fb7-446a-b8ca-53f0129f41cf	7.640092708761536	-28.848861181002707	ER+
aebcf532-fd91-450f-a48e-d6387f2754d0	-11.451860832322254	-19.851021348588446	ER+
84b05220-4e28-44ae-b6ee-6018c0dbf0d2	3.2340561345302485	1.6484586510129589	ER+
4348dbe3-3fef-462e-9e08-160c39e5c0d3	-10.371373041917243	-19.485758996156182	ER+
2f420c49-bc14-4b1a-a8d7-3f0f27c0bcd3	10.883303321483034	-15.432244620348108	ER+
88b6f48a-95d0-4ea7-86ef-52efcf82ded6	10.083516928121268	-7.4310699835354	ER+
eb1f9845-ff0c-49d3-a981-94a634e8ced7	-3.5153032456437248	-22.0735267320034	ER+
16224588-db7f-4140-94d6-d9793b5fe9d7	5.637699459722024	2.4092657441025547	ER+
00f24662-71c8-4939-aa6e-0427038545d9	8.828460320785195	-14.354703592738543	ER+
50a7a07e-b452-466d-97bf-978c4f9c47da	-10.962177853313941	-8.996720002983425	ER+
10d5bc48-f79a-4487-b5d0-2d6c98a9f4dd	-10.452784789762058	37.08715060167691	ER−
aa01abcb-555e-4ad6-9346-8f76bb8e00de	-21.603113822411803	-6.876064525520634	ER+
a664b550-4b77-4b1e-bd11-62c4f73073df	9.388564578386713	7.366987731453195	ER+
1e347c7a-fbe8-408d-8014-ee33869116e0	16.827560931206367	-14.688798352398749	ER+
c4ebe992-1682-4f4c-b05c-5a47d2c673e3	0.4755084731237466	17.07120999256641	ER−
de5343a8-53d5-4fb9-b54d-bbe144cf2be5	6.203545480527222	3.240963240224831	ER+
43d0f325-fe4f-4f1e-81d8-1489b48f7ae6	2.6026482206760275	-8.843846898195451	ER+
b8757a4b-548e-41bd-b0b0-f7a8658aafe6	17.53740443012786	-13.922912590121342	ER+
afb1af04-c647-45b0-aa67-81d5a71b32e6	5.465239537122223	4.276431886475675	ER+
a81e5ef5-c201-410d-be73-63f273dff6e7	-1.1778742345757884	7.437638008095112	ER−
483beb1b-6edd-4954-8324-ba2e7cb8a9e8	-1.8682681071291078	30.401795770460016	ER−
66a84dcb-3211-4a15-84d6-ba0d59faf4e8	-6.870155710093132	-5.440114440481721	ER+
98e09c59-13e5-4085-86d9-873dec99dfe9	-10.877032898865108	-14.222418377346271	ER+
271fdf23-1cd0-4659-bd24-51e170445ae9	4.003651421386223	-19.039574938549553	ER+
0725ed55-cac6-48c4-a632-e5147720e7ea	-0.9056811706707659	-14.612572815075154	ER+
3e751a3d-573e-42e1-a361-6303669fb7eb	-5.608774202506298	41.374613120382136	ER−
0034ecfd-ca94-4615-94d2-e950a2b240ed	-0.5592846841590728	-10.197910588535835	ER+
3343fc79-fa17-4319-91ac-55f2d2e74cef	1.964297753560128	-21.308443252342247	ER+
08ef1297-be9e-4f71-b565-0552389144f0	-3.6976448496563097	-16.56461023789903	ER+
b83fd35b-e997-4a3c-828b-3c90248b23f0	4.5298310199620255	1.3249903429362686	ER+
641a082e-5ca1-48f1-80e2-f7aab53611f0	11.489944290141834	-11.48983574437672	ER+
88a0e401-3507-496f-a4e4-981d089beaf1	5.128988656897651	-3.0761304180242126	ER+
796ca6e7-2be7-4862-a5e7-6b262ba099f2	6.452322541805183	-28.20551052154119	ER+
42a0ffc5-0804-4b82-9c18-50df23f21cf9	-5.899567298258622	-13.088826781376431	ER+
d7ff2e3a-5472-4413-8c28-0cd76e3c2ffc	-5.935144665516315	37.09575606870441	ER−
81148a24-a1bf-45ae-a0bb-709cccd728fd	-11.83390081420121	-2.0810787425516	ER+
32275981-2069-4fbc-b0f5-8b879dd13efd	-14.820161712328582	-1.642751284831792	ER+
096c96df-4740-40c0-864c-3873ccc57afe	0.8235008259281092	39.57650287576064	ER−
f86bce61-6748-4f0d-b56a-c30bd71eb2fe	12.9227502871746	-23.456375664706616	ER+
0188e5a1-2b0c-4fe3-9280-07052d964bff	4.3025662905003506	-5.0612052627463	ER+
8a72416e-242b-4482-921e-88fdae3c17ff	-3.904681726800445	17.670969008805116	ER−
8d0796cc-648d-4264-ada1-fd4e9dfb8c02	10.506688777286527	-4.469000279730215	ER+
a9237a7a-3c6c-44e7-b2a9-b2e4b1a45b07	-5.915491985979384	34.8417086306295	ER−
c07800c1-91b6-4612-9831-f4f6fc6cf318	-1.3468845618889742	-4.449906223282597	ER−
65821138-c294-4af7-b2eb-f671b3f3ba19	3.3406606108191337	-14.433842130955016	ER+
3507cf96-965a-44f3-98f3-d8adef372832	6.0835484598716825	-11.04285718221056	ER+
64f561ff-896f-44ae-9807-2a299c81c633	6.333456386690153	-18.762957599105828	ER+
91714b41-6550-4638-bc95-bd9bd8163f37	-11.161158606400036	32.915106087608386	ER−
